Time,f50,QI
2022-12-17 00:13:00,-26.419,0
2022-12-17 00:13:01,-24.188,0
2022-12-17 00:13:02,-23.45,0
2022-12-17 00:13:03,-28.484,0
2022-12-17 00:13:04,-30.504,0
2022-12-17 00:13:05,-28.607,0
2022-12-17 00:13:06,-32.127,0
2022-12-17 00:13:07,-33.285,0
2022-12-17 00:13:08,-26.668,0
2022-12-17 00:13:09,-24.488,0
2022-12-17 00:13:10,-27.644,0
2022-12-17 00:13:11,-32.101,0
2022-12-17 00:13:12,-32.584,0
2022-12-17 00:13:13,-33.186,0
2022-12-17 00:13:14,-34.613,0
2022-12-17 00:13:15,-31.698,0
2022-12-17 00:13:16,-31.209,0
2022-12-17 00:13:17,-30.517,0
2022-12-17 00:13:18,-30.549,0
2022-12-17 00:13:19,-34.207,0
2022-12-17 00:13:20,-37.114,0
2022-12-17 00:13:21,-39.384,0
2022-12-17 00:13:22,-44.041,0
2022-12-17 00:13:23,-39.246,0
2022-12-17 00:13:24,-43.809,0
2022-12-17 00:13:25,-44.521,0
2022-12-17 00:13:26,-44.395,0
2022-12-17 00:13:27,-39.675,0
2022-12-17 00:13:28,-39.91,0
2022-12-17 00:13:29,-40.569,0
2022-12-17 00:13:30,-42.881,0
2022-12-17 00:13:31,-46.796,0
2022-12-17 00:13:32,-47.706,0
2022-12-17 00:13:33,-49.119,0
2022-12-17 00:13:34,-55.311,0
2022-12-17 00:13:35,-54.161,0
2022-12-17 00:13:36,-56.712,0
2022-12-17 00:13:37,-56.373,0
2022-12-17 00:13:38,-56.459,0
2022-12-17 00:13:39,-50.012,0
2022-12-17 00:13:40,-38.488,0
2022-12-17 00:13:41,-38.928,0
2022-12-17 00:13:42,-37.748,0
2022-12-17 00:13:43,-42.706,0
2022-12-17 00:13:44,-46.116,0
2022-12-17 00:13:45,-41.758,0
2022-12-17 00:13:46,-35.144,0
2022-12-17 00:13:47,-30.316,0
2022-12-17 00:13:48,-29.061,0
2022-12-17 00:13:49,-31.798,0
2022-12-17 00:13:50,-39.163,0
2022-12-17 00:13:51,-41.615,0
2022-12-17 00:13:52,-39.837,0
2022-12-17 00:13:53,-39.472,0
2022-12-17 00:13:54,-37.426,0
2022-12-17 00:13:55,-28.426,0
2022-12-17 00:13:56,-26.787,0
2022-12-17 00:13:57,-33.854,0
2022-12-17 00:13:58,-32.779,0
2022-12-17 00:13:59,-33.395,0
2022-12-17 00:14:00,-37.899,0
2022-12-17 00:14:01,-34.322,0
2022-12-17 00:14:02,-33.247,0
2022-12-17 00:14:03,-34.038,0
2022-12-17 00:14:04,-34.973,0
2022-12-17 00:14:05,-35.933,0
2022-12-17 00:14:06,-38.46,0
2022-12-17 00:14:07,-40.546,0
2022-12-17 00:14:08,-39.072,0
2022-12-17 00:14:09,-38.096,0
2022-12-17 00:14:10,-40.576,0
2022-12-17 00:14:11,-35.567,0
2022-12-17 00:14:12,-38.725,0
2022-12-17 00:14:13,-39.939,0
2022-12-17 00:14:14,-41.336,0
2022-12-17 00:14:15,-50.632,0
2022-12-17 00:14:16,-52.955,0
2022-12-17 00:14:17,-48.295,0
2022-12-17 00:14:18,-48.194,0
2022-12-17 00:14:19,-36.594,0
2022-12-17 00:14:20,-27.647,0
2022-12-17 00:14:21,-25.622,0
2022-12-17 00:14:22,-25.277,0
2022-12-17 00:14:23,-24.077,0
2022-12-17 00:14:24,-25.35,0
2022-12-17 00:14:25,-30.439,0
2022-12-17 00:14:26,-38.414,0
2022-12-17 00:14:27,-34.598,0
2022-12-17 00:14:28,-33.644,0
2022-12-17 00:14:29,-37.715,0
2022-12-17 00:14:30,-34.055,0
2022-12-17 00:14:31,-36.958,0
2022-12-17 00:14:32,-35.648,0
2022-12-17 00:14:33,-38.893,0
2022-12-17 00:14:34,-43.884,0
2022-12-17 00:14:35,-38.638,0
2022-12-17 00:14:36,-31.637,0
2022-12-17 00:14:37,-28.376,0
2022-12-17 00:14:38,-30.874,0
2022-12-17 00:14:39,-29.669,0
2022-12-17 00:14:40,-30.846,0
2022-12-17 00:14:41,-31.042,0
2022-12-17 00:14:42,-31.226,0
2022-12-17 00:14:43,-31.304,0
2022-12-17 00:14:44,-30.223,0
2022-12-17 00:14:45,-39.906,0
2022-12-17 00:14:46,-43.441,0
2022-12-17 00:14:47,-41.683,0
2022-12-17 00:14:48,-42.304,0
2022-12-17 00:14:49,-38.15,0
2022-12-17 00:14:50,-35.695,0
2022-12-17 00:14:51,-38.468,0
2022-12-17 00:14:52,-43.271,0
2022-12-17 00:14:53,-47.57,0
2022-12-17 00:14:54,-46.754,0
2022-12-17 00:14:55,-39.885,0
2022-12-17 00:14:56,-38.093,0
2022-12-17 00:14:57,-31.65,0
2022-12-17 00:14:58,-30.339,0
2022-12-17 00:14:59,-35.268,0
2022-12-17 00:15:00,-41.082,0
2022-12-17 00:15:01,-49.987,0
2022-12-17 00:15:02,-56.003,0
2022-12-17 00:15:03,-61.626,0
2022-12-17 00:15:04,-62.102,0
2022-12-17 00:15:05,-54.159,0
2022-12-17 00:15:06,-48.222,0
2022-12-17 00:15:07,-41.797,0
2022-12-17 00:15:08,-44.344,0
2022-12-17 00:15:09,-41.322,0
2022-12-17 00:15:10,-36.992,0
2022-12-17 00:15:11,-37.073,0
2022-12-17 00:15:12,-29.792,0
2022-12-17 00:15:13,-23.763,0
2022-12-17 00:15:14,-30.276,0
2022-12-17 00:15:15,-34.797,0
2022-12-17 00:15:16,-40.868,0
2022-12-17 00:15:17,-41.55,0
2022-12-17 00:15:18,-33.268,0
2022-12-17 00:15:19,-26.922,0
2022-12-17 00:15:20,-22.609,0
2022-12-17 00:15:21,-19.366,0
2022-12-17 00:15:22,-18.534,0
2022-12-17 00:15:23,-20.035,0
2022-12-17 00:15:24,-30.572,0
2022-12-17 00:15:25,-35.6,0
2022-12-17 00:15:26,-37.917,0
2022-12-17 00:15:27,-36.299,0
2022-12-17 00:15:28,-33.561,0
2022-12-17 00:15:29,-35.523,0
2022-12-17 00:15:30,-35.715,0
2022-12-17 00:15:31,-33.306,0
2022-12-17 00:15:32,-27.343,0
2022-12-17 00:15:33,-27.104,0
2022-12-17 00:15:34,-24.14,0
2022-12-17 00:15:35,-23.443,0
2022-12-17 00:15:36,-26.399,0
2022-12-17 00:15:37,-27.849,0
2022-12-17 00:15:38,-30.859,0
2022-12-17 00:15:39,-33.435,0
2022-12-17 00:15:40,-37.86,0
2022-12-17 00:15:41,-36.138,0
2022-12-17 00:15:42,-37.647,0
2022-12-17 00:15:43,-40.292,0
2022-12-17 00:15:44,-40.402,0
2022-12-17 00:15:45,-39.3,0
2022-12-17 00:15:46,-37.052,0
2022-12-17 00:15:47,-34.114,0
2022-12-17 00:15:48,-34.595,0
2022-12-17 00:15:49,-41.843,0
2022-12-17 00:15:50,-44.971,0
2022-12-17 00:15:51,-44.04,0
2022-12-17 00:15:52,-43.665,0
2022-12-17 00:15:53,-46.568,0
2022-12-17 00:15:54,-46.106,0
2022-12-17 00:15:55,-47.726,0
2022-12-17 00:15:56,-45.27,0
2022-12-17 00:15:57,-38.677,0
2022-12-17 00:15:58,-35.33,0
2022-12-17 00:15:59,-26.613,0
2022-12-17 00:16:00,-28.138,0
2022-12-17 00:16:01,-35.926,0
2022-12-17 00:16:02,-43.816,0
2022-12-17 00:16:03,-53.103,0
2022-12-17 00:16:04,-55.689,0
2022-12-17 00:16:05,-54.063,0
2022-12-17 00:16:06,-51.945,0
2022-12-17 00:16:07,-47.041,0
2022-12-17 00:16:08,-46.412,0
2022-12-17 00:16:09,-48.688,0
2022-12-17 00:16:10,-45.991,0
2022-12-17 00:16:11,-41.827,0
2022-12-17 00:16:12,-39.101,0
2022-12-17 00:16:13,-33.378,0
2022-12-17 00:16:14,-27.545,0
2022-12-17 00:16:15,-25.605,0
2022-12-17 00:16:16,-28.509,0
2022-12-17 00:16:17,-31.097,0
2022-12-17 00:16:18,-32.339,0
2022-12-17 00:16:19,-36.748,0
2022-12-17 00:16:20,-36.481,0
2022-12-17 00:16:21,-37.707,0
2022-12-17 00:16:22,-40.891,0
2022-12-17 00:16:23,-40.044,0
2022-12-17 00:16:24,-38.067,0
2022-12-17 00:16:25,-34.343,0
2022-12-17 00:16:26,-27.4,0
2022-12-17 00:16:27,-24.83,0
2022-12-17 00:16:28,-21.305,0
2022-12-17 00:16:29,-23.795,0
2022-12-17 00:16:30,-28.527,0
2022-12-17 00:16:31,-24.888,0
2022-12-17 00:16:32,-22.347,0
2022-12-17 00:16:33,-28.701,0
2022-12-17 00:16:34,-27.857,0
2022-12-17 00:16:35,-23.372,0
2022-12-17 00:16:36,-18.535,0
2022-12-17 00:16:37,-14.465,0
2022-12-17 00:16:38,-10.85,0
2022-12-17 00:16:39,-15.521,0
2022-12-17 00:16:40,-20.613,0
2022-12-17 00:16:41,-20.396,0
2022-12-17 00:16:42,-25.533,0
2022-12-17 00:16:43,-33.556,0
2022-12-17 00:16:44,-31.457,0
2022-12-17 00:16:45,-31.111,0
2022-12-17 00:16:46,-34.471,0
2022-12-17 00:16:47,-29.815,0
2022-12-17 00:16:48,-27.784,0
2022-12-17 00:16:49,-28.396,0
2022-12-17 00:16:50,-26.122,0
2022-12-17 00:16:51,-20.632,0
2022-12-17 00:16:52,-19.771,0
2022-12-17 00:16:53,-25.49,0
2022-12-17 00:16:54,-27.351,0
2022-12-17 00:16:55,-30.682,0
2022-12-17 00:16:56,-29.975,0
2022-12-17 00:16:57,-22.787,0
2022-12-17 00:16:58,-26.458,0
2022-12-17 00:16:59,-30.355,0
2022-12-17 00:17:00,-25.914,0
2022-12-17 00:17:01,-22.139,0
2022-12-17 00:17:02,-20.309,0
2022-12-17 00:17:03,-17.0,0
2022-12-17 00:17:04,-14.426,0
2022-12-17 00:17:05,-13.602,0
2022-12-17 00:17:06,-10.705,0
2022-12-17 00:17:07,-9.031,0
2022-12-17 00:17:08,-10.536,0
2022-12-17 00:17:09,-13.54,0
2022-12-17 00:17:10,-15.558,0
2022-12-17 00:17:11,-20.056,0
2022-12-17 00:17:12,-21.684,0
2022-12-17 00:17:13,-20.361,0
2022-12-17 00:17:14,-21.515,0
2022-12-17 00:17:15,-17.322,0
2022-12-17 00:17:16,-17.684,0
2022-12-17 00:17:17,-17.826,0
2022-12-17 00:17:18,-14.864,0
2022-12-17 00:17:19,-16.783,0
2022-12-17 00:17:20,-19.314,0
2022-12-17 00:17:21,-16.403,0
2022-12-17 00:17:22,-10.418,0
2022-12-17 00:17:23,-9.654,0
2022-12-17 00:17:24,-7.051,0
2022-12-17 00:17:25,-13.938,0
2022-12-17 00:17:26,-17.024,0
2022-12-17 00:17:27,-15.794,0
2022-12-17 00:17:28,-12.348,0
2022-12-17 00:17:29,-11.72,0
2022-12-17 00:17:30,-12.485,0
2022-12-17 00:17:31,-13.917,0
2022-12-17 00:17:32,-19.016,0
2022-12-17 00:17:33,-19.302,0
2022-12-17 00:17:34,-17.729,0
2022-12-17 00:17:35,-15.822,0
2022-12-17 00:17:36,-18.786,0
2022-12-17 00:17:37,-18.09,0
2022-12-17 00:17:38,-10.903,0
2022-12-17 00:17:39,-9.56,0
2022-12-17 00:17:40,-15.684,0
2022-12-17 00:17:41,-14.61,0
2022-12-17 00:17:42,-17.603,0
2022-12-17 00:17:43,-14.786,0
2022-12-17 00:17:44,-10.022,0
2022-12-17 00:17:45,-5.537,0
2022-12-17 00:17:46,-0.094,0
2022-12-17 00:17:47,-5.789,0
2022-12-17 00:17:48,-8.628,0
2022-12-17 00:17:49,-5.1,0
2022-12-17 00:17:50,-17.213,0
2022-12-17 00:17:51,-21.812,0
2022-12-17 00:17:52,-21.723,0
2022-12-17 00:17:53,-26.756,0
2022-12-17 00:17:54,-29.274,0
2022-12-17 00:17:55,-28.887,0
2022-12-17 00:17:56,-27.037,0
2022-12-17 00:17:57,-27.564,0
2022-12-17 00:17:58,-28.12,0
2022-12-17 00:17:59,-27.176,0
2022-12-17 00:18:00,-16.677,0
2022-12-17 00:18:01,-11.645,0
2022-12-17 00:18:02,-12.664,0
2022-12-17 00:18:03,-17.131,0
2022-12-17 00:18:04,-17.737,0
2022-12-17 00:18:05,-20.977,0
2022-12-17 00:18:06,-20.184,0
2022-12-17 00:18:07,-18.134,0
2022-12-17 00:18:08,-17.653,0
2022-12-17 00:18:09,-19.133,0
2022-12-17 00:18:10,-17.507,0
2022-12-17 00:18:11,-21.216,0
2022-12-17 00:18:12,-28.914,0
2022-12-17 00:18:13,-30.085,0
2022-12-17 00:18:14,-30.25,0
2022-12-17 00:18:15,-29.837,0
2022-12-17 00:18:16,-33.243,0
2022-12-17 00:18:17,-37.925,0
2022-12-17 00:18:18,-31.166,0
2022-12-17 00:18:19,-21.779,0
2022-12-17 00:18:20,-16.627,0
2022-12-17 00:18:21,-10.784,0
2022-12-17 00:18:22,-2.554,0
2022-12-17 00:18:23,-2.92,0
2022-12-17 00:18:24,-12.187,0
2022-12-17 00:18:25,-17.078,0
2022-12-17 00:18:26,-20.709,0
2022-12-17 00:18:27,-23.206,0
2022-12-17 00:18:28,-22.575,0
2022-12-17 00:18:29,-20.58,0
2022-12-17 00:18:30,-16.888,0
2022-12-17 00:18:31,-22.223,0
2022-12-17 00:18:32,-26.426,0
2022-12-17 00:18:33,-24.81,0
2022-12-17 00:18:34,-29.943,0
2022-12-17 00:18:35,-27.917,0
2022-12-17 00:18:36,-31.678,0
2022-12-17 00:18:37,-27.186,0
2022-12-17 00:18:38,-22.877,0
2022-12-17 00:18:39,-23.548,0
2022-12-17 00:18:40,-26.255,0
2022-12-17 00:18:41,-19.046,0
2022-12-17 00:18:42,-17.752,0
2022-12-17 00:18:43,-27.411,0
2022-12-17 00:18:44,-24.504,0
2022-12-17 00:18:45,-25.009,0
2022-12-17 00:18:46,-28.796,0
2022-12-17 00:18:47,-24.649,0
2022-12-17 00:18:48,-20.345,0
2022-12-17 00:18:49,-14.817,0
2022-12-17 00:18:50,-11.425,0
2022-12-17 00:18:51,-5.42,0
2022-12-17 00:18:52,-2.175,0
2022-12-17 00:18:53,2.648,0
2022-12-17 00:18:54,1.551,0
2022-12-17 00:18:55,0.002,0
2022-12-17 00:18:56,-0.912,0
2022-12-17 00:18:57,-1.683,0
2022-12-17 00:18:58,-9.394,0
2022-12-17 00:18:59,-19.119,0
2022-12-17 00:19:00,-19.166,0
2022-12-17 00:19:01,-20.72,0
2022-12-17 00:19:02,-22.676,0
2022-12-17 00:19:03,-24.355,0
2022-12-17 00:19:04,-25.307,0
2022-12-17 00:19:05,-20.734,0
2022-12-17 00:19:06,-20.876,0
2022-12-17 00:19:07,-23.771,0
2022-12-17 00:19:08,-27.547,0
2022-12-17 00:19:09,-25.564,0
2022-12-17 00:19:10,-28.217,0
2022-12-17 00:19:11,-26.939,0
2022-12-17 00:19:12,-28.673,0
2022-12-17 00:19:13,-29.369,0
2022-12-17 00:19:14,-27.539,0
2022-12-17 00:19:15,-24.89,0
2022-12-17 00:19:16,-19.755,0
2022-12-17 00:19:17,-22.763,0
2022-12-17 00:19:18,-24.281,0
2022-12-17 00:19:19,-23.888,0
2022-12-17 00:19:20,-27.687,0
2022-12-17 00:19:21,-22.878,0
2022-12-17 00:19:22,-12.848,0
2022-12-17 00:19:23,-10.453,0
2022-12-17 00:19:24,-11.514,0
2022-12-17 00:19:25,-4.593,0
2022-12-17 00:19:26,-2.457,0
2022-12-17 00:19:27,-5.797,0
2022-12-17 00:19:28,-2.47,0
2022-12-17 00:19:29,7.798,0
2022-12-17 00:19:30,5.69,0
2022-12-17 00:19:31,4.305,0
2022-12-17 00:19:32,9.827,0
2022-12-17 00:19:33,4.15,0
2022-12-17 00:19:34,-2.985,0
2022-12-17 00:19:35,-9.024,0
2022-12-17 00:19:36,-10.971,0
2022-12-17 00:19:37,-13.306,0
2022-12-17 00:19:38,-11.644,0
2022-12-17 00:19:39,-7.272,0
2022-12-17 00:19:40,-5.128,0
2022-12-17 00:19:41,-2.022,0
2022-12-17 00:19:42,-1.408,0
2022-12-17 00:19:43,2.14,0
2022-12-17 00:19:44,7.374,0
2022-12-17 00:19:45,6.564,0
2022-12-17 00:19:46,7.637,0
2022-12-17 00:19:47,9.365,0
2022-12-17 00:19:48,5.175,0
2022-12-17 00:19:49,0.665,0
2022-12-17 00:19:50,0.793,0
2022-12-17 00:19:51,1.156,0
2022-12-17 00:19:52,-4.837,0
2022-12-17 00:19:53,-7.163,0
2022-12-17 00:19:54,-7.785,0
2022-12-17 00:19:55,-6.502,0
2022-12-17 00:19:56,-6.093,0
2022-12-17 00:19:57,-12.289,0
2022-12-17 00:19:58,-17.5,0
2022-12-17 00:19:59,-14.898,0
2022-12-17 00:20:00,-14.303,0
2022-12-17 00:20:01,-13.375,0
2022-12-17 00:20:02,-17.183,0
2022-12-17 00:20:03,-20.673,0
2022-12-17 00:20:04,-16.281,0
2022-12-17 00:20:05,-11.387,0
2022-12-17 00:20:06,-9.149,0
2022-12-17 00:20:07,-3.913,0
2022-12-17 00:20:08,-0.141,0
2022-12-17 00:20:09,5.782,0
2022-12-17 00:20:10,7.41,0
2022-12-17 00:20:11,8.907,0
2022-12-17 00:20:12,6.631,0
2022-12-17 00:20:13,-0.179,0
2022-12-17 00:20:14,-10.691,0
2022-12-17 00:20:15,-14.615,0
2022-12-17 00:20:16,-22.75,0
2022-12-17 00:20:17,-22.652,0
2022-12-17 00:20:18,-27.088,0
2022-12-17 00:20:19,-29.845,0
2022-12-17 00:20:20,-29.722,0
2022-12-17 00:20:21,-27.188,0
2022-12-17 00:20:22,-18.502,0
2022-12-17 00:20:23,-8.606,0
2022-12-17 00:20:24,-2.77,0
2022-12-17 00:20:25,-0.462,0
2022-12-17 00:20:26,1.882,0
2022-12-17 00:20:27,8.797,0
2022-12-17 00:20:28,10.965,0
2022-12-17 00:20:29,6.694,0
2022-12-17 00:20:30,9.709,0
2022-12-17 00:20:31,16.999,0
2022-12-17 00:20:32,16.002,0
2022-12-17 00:20:33,8.258,0
2022-12-17 00:20:34,5.239,0
2022-12-17 00:20:35,-2.218,0
2022-12-17 00:20:36,-8.883,0
2022-12-17 00:20:37,-13.805,0
2022-12-17 00:20:38,-26.533,0
2022-12-17 00:20:39,-26.751,0
2022-12-17 00:20:40,-29.223,0
2022-12-17 00:20:41,-34.219,0
2022-12-17 00:20:42,-34.348,0
2022-12-17 00:20:43,-24.781,0
2022-12-17 00:20:44,-15.501,0
2022-12-17 00:20:45,-17.485,0
2022-12-17 00:20:46,-15.984,0
2022-12-17 00:20:47,-19.032,0
2022-12-17 00:20:48,-21.922,0
2022-12-17 00:20:49,-26.854,0
2022-12-17 00:20:50,-39.928,0
2022-12-17 00:20:51,-42.837,0
2022-12-17 00:20:52,-41.064,0
2022-12-17 00:20:53,-41.326,0
2022-12-17 00:20:54,-28.528,0
2022-12-17 00:20:55,-25.06,0
2022-12-17 00:20:56,-24.225,0
2022-12-17 00:20:57,-23.321,0
2022-12-17 00:20:58,-25.651,0
2022-12-17 00:20:59,-15.738,0
2022-12-17 00:21:00,-9.712,0
2022-12-17 00:21:01,-10.722,0
2022-12-17 00:21:02,-12.352,0
2022-12-17 00:21:03,-8.288,0
2022-12-17 00:21:04,-9.984,0
2022-12-17 00:21:05,-10.483,0
2022-12-17 00:21:06,-5.959,0
2022-12-17 00:21:07,-11.734,0
2022-12-17 00:21:08,-11.417,0
2022-12-17 00:21:09,-10.994,0
2022-12-17 00:21:10,-14.823,0
2022-12-17 00:21:11,-17.781,0
2022-12-17 00:21:12,-21.353,0
2022-12-17 00:21:13,-24.45,0
2022-12-17 00:21:14,-24.366,0
2022-12-17 00:21:15,-28.375,0
2022-12-17 00:21:16,-28.777,0
2022-12-17 00:21:17,-20.038,0
2022-12-17 00:21:18,-18.667,0
2022-12-17 00:21:19,-15.428,0
2022-12-17 00:21:20,-20.271,0
2022-12-17 00:21:21,-25.619,0
2022-12-17 00:21:22,-24.667,0
2022-12-17 00:21:23,-22.318,0
2022-12-17 00:21:24,-23.644,0
2022-12-17 00:21:25,-22.199,0
2022-12-17 00:21:26,-17.233,0
2022-12-17 00:21:27,-11.094,0
2022-12-17 00:21:28,-6.564,0
2022-12-17 00:21:29,-5.212,0
2022-12-17 00:21:30,-3.817,0
2022-12-17 00:21:31,-4.576,0
2022-12-17 00:21:32,-10.653,0
2022-12-17 00:21:33,-23.67,0
2022-12-17 00:21:34,-28.928,0
2022-12-17 00:21:35,-28.756,0
2022-12-17 00:21:36,-29.138,0
2022-12-17 00:21:37,-27.121,0
2022-12-17 00:21:38,-22.143,0
2022-12-17 00:21:39,-18.623,0
2022-12-17 00:21:40,-18.518,0
2022-12-17 00:21:41,-22.041,0
2022-12-17 00:21:42,-21.753,0
2022-12-17 00:21:43,-20.422,0
2022-12-17 00:21:44,-22.65,0
2022-12-17 00:21:45,-26.679,0
2022-12-17 00:21:46,-29.023,0
2022-12-17 00:21:47,-28.464,0
2022-12-17 00:21:48,-37.762,0
2022-12-17 00:21:49,-39.682,0
2022-12-17 00:21:50,-35.512,0
2022-12-17 00:21:51,-30.637,0
2022-12-17 00:21:52,-15.902,0
2022-12-17 00:21:53,-14.987,0
2022-12-17 00:21:54,-13.031,0
2022-12-17 00:21:55,-5.897,0
2022-12-17 00:21:56,-5.538,0
2022-12-17 00:21:57,-4.916,0
2022-12-17 00:21:58,-7.976,0
2022-12-17 00:21:59,-6.721,0
2022-12-17 00:22:00,-0.605,0
2022-12-17 00:22:01,-9.137,0
2022-12-17 00:22:02,-13.484,0
2022-12-17 00:22:03,-13.841,0
2022-12-17 00:22:04,-20.499,0
2022-12-17 00:22:05,-19.808,0
2022-12-17 00:22:06,-15.477,0
2022-12-17 00:22:07,-16.274,0
2022-12-17 00:22:08,-12.676,0
2022-12-17 00:22:09,-13.33,0
2022-12-17 00:22:10,-16.347,0
2022-12-17 00:22:11,-21.784,0
2022-12-17 00:22:12,-23.307,0
2022-12-17 00:22:13,-19.048,0
2022-12-17 00:22:14,-18.723,0
2022-12-17 00:22:15,-15.579,0
2022-12-17 00:22:16,-12.304,0
2022-12-17 00:22:17,-3.933,0
2022-12-17 00:22:18,-2.154,0
2022-12-17 00:22:19,-14.034,0
2022-12-17 00:22:20,-12.207,0
2022-12-17 00:22:21,-9.895,0
2022-12-17 00:22:22,-16.372,0
2022-12-17 00:22:23,-19.197,0
2022-12-17 00:22:24,-23.742,0
2022-12-17 00:22:25,-30.591,0
2022-12-17 00:22:26,-37.256,0
2022-12-17 00:22:27,-41.587,0
2022-12-17 00:22:28,-37.941,0
2022-12-17 00:22:29,-34.89,0
2022-12-17 00:22:30,-38.598,0
2022-12-17 00:22:31,-36.7,0
2022-12-17 00:22:32,-36.335,0
2022-12-17 00:22:33,-39.764,0
2022-12-17 00:22:34,-40.19,0
2022-12-17 00:22:35,-37.826,0
2022-12-17 00:22:36,-39.579,0
2022-12-17 00:22:37,-37.744,0
2022-12-17 00:22:38,-29.806,0
2022-12-17 00:22:39,-26.742,0
2022-12-17 00:22:40,-24.455,0
2022-12-17 00:22:41,-19.317,0
2022-12-17 00:22:42,-11.637,0
2022-12-17 00:22:43,-9.976,0
2022-12-17 00:22:44,-12.363,0
2022-12-17 00:22:45,-15.724,0
2022-12-17 00:22:46,-20.578,0
2022-12-17 00:22:47,-29.154,0
2022-12-17 00:22:48,-25.71,0
2022-12-17 00:22:49,-17.95,0
2022-12-17 00:22:50,-18.468,0
2022-12-17 00:22:51,-16.993,0
2022-12-17 00:22:52,-19.849,0
2022-12-17 00:22:53,-31.237,0
2022-12-17 00:22:54,-29.167,0
2022-12-17 00:22:55,-30.147,0
2022-12-17 00:22:56,-30.369,0
2022-12-17 00:22:57,-25.238,0
2022-12-17 00:22:58,-24.404,0
2022-12-17 00:22:59,-30.149,0
2022-12-17 00:23:00,-34.372,0
2022-12-17 00:23:01,-31.54,0
2022-12-17 00:23:02,-33.098,0
2022-12-17 00:23:03,-39.781,0
2022-12-17 00:23:04,-38.233,0
2022-12-17 00:23:05,-36.564,0
2022-12-17 00:23:06,-35.588,0
2022-12-17 00:23:07,-30.493,0
2022-12-17 00:23:08,-27.591,0
2022-12-17 00:23:09,-26.478,0
2022-12-17 00:23:10,-28.126,0
2022-12-17 00:23:11,-28.559,0
2022-12-17 00:23:12,-28.257,0
2022-12-17 00:23:13,-27.33,0
2022-12-17 00:23:14,-25.622,0
2022-12-17 00:23:15,-23.912,0
2022-12-17 00:23:16,-25.631,0
2022-12-17 00:23:17,-29.562,0
2022-12-17 00:23:18,-31.181,0
2022-12-17 00:23:19,-26.732,0
2022-12-17 00:23:20,-26.315,0
2022-12-17 00:23:21,-24.82,0
2022-12-17 00:23:22,-21.839,0
2022-12-17 00:23:23,-22.704,0
2022-12-17 00:23:24,-23.278,0
2022-12-17 00:23:25,-24.815,0
2022-12-17 00:23:26,-23.449,0
2022-12-17 00:23:27,-29.227,0
2022-12-17 00:23:28,-29.907,0
2022-12-17 00:23:29,-33.439,0
2022-12-17 00:23:30,-38.317,0
2022-12-17 00:23:31,-28.898,0
2022-12-17 00:23:32,-25.333,0
2022-12-17 00:23:33,-23.987,0
2022-12-17 00:23:34,-18.967,0
2022-12-17 00:23:35,-19.813,0
2022-12-17 00:23:36,-24.128,0
2022-12-17 00:23:37,-25.291,0
2022-12-17 00:23:38,-32.13,0
2022-12-17 00:23:39,-33.514,0
2022-12-17 00:23:40,-31.415,0
2022-12-17 00:23:41,-33.252,0
2022-12-17 00:23:42,-31.97,0
2022-12-17 00:23:43,-33.477,0
2022-12-17 00:23:44,-33.461,0
2022-12-17 00:23:45,-33.983,0
2022-12-17 00:23:46,-34.992,0
2022-12-17 00:23:47,-25.284,0
2022-12-17 00:23:48,-20.786,0
2022-12-17 00:23:49,-22.279,0
2022-12-17 00:23:50,-18.8,0
2022-12-17 00:23:51,-23.39,0
2022-12-17 00:23:52,-33.123,0
2022-12-17 00:23:53,-32.414,0
2022-12-17 00:23:54,-36.862,0
2022-12-17 00:23:55,-34.713,0
2022-12-17 00:23:56,-32.664,0
2022-12-17 00:23:57,-30.381,0
2022-12-17 00:23:58,-28.285,0
2022-12-17 00:23:59,-25.075,0
2022-12-17 00:24:00,-23.67,0
2022-12-17 00:24:01,-27.303,0
2022-12-17 00:24:02,-29.567,0
2022-12-17 00:24:03,-30.393,0
2022-12-17 00:24:04,-26.923,0
2022-12-17 00:24:05,-27.386,0
2022-12-17 00:24:06,-25.167,0
2022-12-17 00:24:07,-26.47,0
2022-12-17 00:24:08,-27.377,0
2022-12-17 00:24:09,-29.867,0
2022-12-17 00:24:10,-26.669,0
2022-12-17 00:24:11,-24.985,0
2022-12-17 00:24:12,-22.419,0
2022-12-17 00:24:13,-19.52,0
2022-12-17 00:24:14,-16.02,0
2022-12-17 00:24:15,-26.925,0
2022-12-17 00:24:16,-30.532,0
2022-12-17 00:24:17,-28.887,0
2022-12-17 00:24:18,-39.707,0
2022-12-17 00:24:19,-39.918,0
2022-12-17 00:24:20,-36.457,0
2022-12-17 00:24:21,-32.832,0
2022-12-17 00:24:22,-23.436,0
2022-12-17 00:24:23,-19.745,0
2022-12-17 00:24:24,-15.134,0
2022-12-17 00:24:25,-20.195,0
2022-12-17 00:24:26,-21.509,0
2022-12-17 00:24:27,-21.537,0
2022-12-17 00:24:28,-25.257,0
2022-12-17 00:24:29,-23.181,0
2022-12-17 00:24:30,-19.577,0
2022-12-17 00:24:31,-23.269,0
2022-12-17 00:24:32,-21.663,0
2022-12-17 00:24:33,-18.316,0
2022-12-17 00:24:34,-19.599,0
2022-12-17 00:24:35,-24.718,0
2022-12-17 00:24:36,-28.224,0
2022-12-17 00:24:37,-33.836,0
2022-12-17 00:24:38,-37.371,0
2022-12-17 00:24:39,-42.194,0
2022-12-17 00:24:40,-46.284,0
