Time,f50,QI
2022-12-02 00:14:39,-30.772,0
2022-12-02 00:14:40,-32.627,0
2022-12-02 00:14:41,-33.906,0
2022-12-02 00:14:42,-33.287,0
2022-12-02 00:14:43,-31.669,0
2022-12-02 00:14:44,-30.456,0
2022-12-02 00:14:45,-28.558,0
2022-12-02 00:14:46,-26.588,0
2022-12-02 00:14:47,-27.302,0
2022-12-02 00:14:48,-27.819,0
2022-12-02 00:14:49,-28.428,0
2022-12-02 00:14:50,-29.739,0
2022-12-02 00:14:51,-30.559,0
2022-12-02 00:14:52,-33.418,0
2022-12-02 00:14:53,-35.466,0
2022-12-02 00:14:54,-35.724,0
2022-12-02 00:14:55,-36.086,0
2022-12-02 00:14:56,-36.103,0
2022-12-02 00:14:57,-35.54,0
2022-12-02 00:14:58,-35.302,0
2022-12-02 00:14:59,-33.907,0
2022-12-02 00:15:00,-32.816,0
2022-12-02 00:15:01,-32.961,0
2022-12-02 00:15:02,-33.012,0
2022-12-02 00:15:03,-33.658,0
2022-12-02 00:15:04,-32.608,0
2022-12-02 00:15:05,-32.199,0
2022-12-02 00:15:06,-31.582,0
2022-12-02 00:15:07,-30.382,0
2022-12-02 00:15:08,-29.845,0
2022-12-02 00:15:09,-29.701,0
2022-12-02 00:15:10,-29.771,0
2022-12-02 00:15:11,-30.273,0
2022-12-02 00:15:12,-30.951,0
2022-12-02 00:15:13,-30.664,0
2022-12-02 00:15:14,-30.938,0
2022-12-02 00:15:15,-32.487,0
2022-12-02 00:15:16,-34.007,0
2022-12-02 00:15:17,-34.735,0
2022-12-02 00:15:18,-34.921,0
2022-12-02 00:15:19,-34.713,0
2022-12-02 00:15:20,-34.636,0
2022-12-02 00:15:21,-34.918,0
2022-12-02 00:15:22,-35.729,0
2022-12-02 00:15:23,-35.686,0
2022-12-02 00:15:24,-35.302,0
2022-12-02 00:15:25,-35.5,0
2022-12-02 00:15:26,-34.809,0
2022-12-02 00:15:27,-34.354,0
2022-12-02 00:15:28,-33.217,0
2022-12-02 00:15:29,-31.841,0
2022-12-02 00:15:30,-29.971,0
2022-12-02 00:15:31,-28.945,0
2022-12-02 00:15:32,-29.84,0
2022-12-02 00:15:33,-30.998,0
2022-12-02 00:15:34,-31.442,0
2022-12-02 00:15:35,-31.018,0
2022-12-02 00:15:36,-31.777,0
2022-12-02 00:15:37,-31.055,0
2022-12-02 00:15:38,-30.571,0
2022-12-02 00:15:39,-31.235,0
2022-12-02 00:15:40,-30.624,0
2022-12-02 00:15:41,-31.266,0
2022-12-02 00:15:42,-30.92,0
2022-12-02 00:15:43,-29.902,0
2022-12-02 00:15:44,-30.124,0
2022-12-02 00:15:45,-30.249,0
2022-12-02 00:15:46,-30.494,0
2022-12-02 00:15:47,-30.798,0
2022-12-02 00:15:48,-31.64,0
2022-12-02 00:15:49,-31.868,0
2022-12-02 00:15:50,-31.133,0
2022-12-02 00:15:51,-31.161,0
2022-12-02 00:15:52,-31.939,0
2022-12-02 00:15:53,-32.286,0
2022-12-02 00:15:54,-33.693,0
2022-12-02 00:15:55,-35.556,0
2022-12-02 00:15:56,-36.862,0
2022-12-02 00:15:57,-37.401,0
2022-12-02 00:15:58,-37.017,0
2022-12-02 00:15:59,-36.112,0
2022-12-02 00:16:00,-34.315,0
2022-12-02 00:16:01,-33.037,0
2022-12-02 00:16:02,-32.501,0
2022-12-02 00:16:03,-33.224,0
2022-12-02 00:16:04,-32.793,0
2022-12-02 00:16:05,-31.49,0
2022-12-02 00:16:06,-31.427,0
2022-12-02 00:16:07,-32.153,0
2022-12-02 00:16:08,-32.878,0
2022-12-02 00:16:09,-33.683,0
2022-12-02 00:16:10,-32.596,0
2022-12-02 00:16:11,-31.628,0
2022-12-02 00:16:12,-30.156,0
2022-12-02 00:16:13,-30.268,0
2022-12-02 00:16:14,-31.449,0
2022-12-02 00:16:15,-32.848,0
2022-12-02 00:16:16,-33.2,0
2022-12-02 00:16:17,-31.051,0
2022-12-02 00:16:18,-27.919,0
2022-12-02 00:16:19,-25.603,0
2022-12-02 00:16:20,-22.867,0
2022-12-02 00:16:21,-21.169,0
2022-12-02 00:16:22,-20.971,0
2022-12-02 00:16:23,-21.477,0
2022-12-02 00:16:24,-24.053,0
2022-12-02 00:16:25,-26.809,0
2022-12-02 00:16:26,-30.089,0
2022-12-02 00:16:27,-34.201,0
2022-12-02 00:16:28,-37.061,0
2022-12-02 00:16:29,-36.304,0
2022-12-02 00:16:30,-34.586,0
2022-12-02 00:16:31,-34.302,0
2022-12-02 00:16:32,-32.865,0
2022-12-02 00:16:33,-31.312,0
2022-12-02 00:16:34,-29.096,0
2022-12-02 00:16:35,-28.088,0
2022-12-02 00:16:36,-28.876,0
2022-12-02 00:16:37,-29.029,0
2022-12-02 00:16:38,-28.748,0
2022-12-02 00:16:39,-28.614,0
2022-12-02 00:16:40,-28.605,0
2022-12-02 00:16:41,-29.141,0
2022-12-02 00:16:42,-29.916,0
2022-12-02 00:16:43,-31.058,0
2022-12-02 00:16:44,-33.158,0
2022-12-02 00:16:45,-34.411,0
2022-12-02 00:16:46,-34.281,0
2022-12-02 00:16:47,-33.954,0
2022-12-02 00:16:48,-33.026,0
2022-12-02 00:16:49,-30.516,0
2022-12-02 00:16:50,-28.13,0
2022-12-02 00:16:51,-25.514,0
2022-12-02 00:16:52,-24.59,0
2022-12-02 00:16:53,-23.721,0
2022-12-02 00:16:54,-22.349,0
2022-12-02 00:16:55,-21.804,0
2022-12-02 00:16:56,-20.895,0
2022-12-02 00:16:57,-20.851,0
2022-12-02 00:16:58,-20.881,0
2022-12-02 00:16:59,-20.752,0
2022-12-02 00:17:00,-21.952,0
2022-12-02 00:17:01,-24.035,0
2022-12-02 00:17:02,-26.47,0
2022-12-02 00:17:03,-28.885,0
2022-12-02 00:17:04,-30.487,0
2022-12-02 00:17:05,-31.068,0
2022-12-02 00:17:06,-30.751,0
2022-12-02 00:17:07,-31.653,0
2022-12-02 00:17:08,-33.8,0
2022-12-02 00:17:09,-34.735,0
2022-12-02 00:17:10,-34.3,0
2022-12-02 00:17:11,-33.542,0
2022-12-02 00:17:12,-31.365,0
2022-12-02 00:17:13,-30.264,0
2022-12-02 00:17:14,-30.565,0
2022-12-02 00:17:15,-31.382,0
2022-12-02 00:17:16,-30.945,0
2022-12-02 00:17:17,-31.11,0
2022-12-02 00:17:18,-30.724,0
2022-12-02 00:17:19,-30.497,0
2022-12-02 00:17:20,-30.449,0
2022-12-02 00:17:21,-30.445,0
2022-12-02 00:17:22,-29.941,0
2022-12-02 00:17:23,-30.333,0
2022-12-02 00:17:24,-30.785,0
2022-12-02 00:17:25,-30.326,0
2022-12-02 00:17:26,-29.694,0
2022-12-02 00:17:27,-29.483,0
2022-12-02 00:17:28,-28.276,0
2022-12-02 00:17:29,-26.088,0
2022-12-02 00:17:30,-23.978,0
2022-12-02 00:17:31,-21.895,0
2022-12-02 00:17:32,-21.698,0
2022-12-02 00:17:33,-21.546,0
2022-12-02 00:17:34,-21.713,0
2022-12-02 00:17:35,-22.81,0
2022-12-02 00:17:36,-23.833,0
2022-12-02 00:17:37,-26.047,0
2022-12-02 00:17:38,-28.114,0
2022-12-02 00:17:39,-29.467,0
2022-12-02 00:17:40,-29.769,0
2022-12-02 00:17:41,-30.055,0
2022-12-02 00:17:42,-30.76,0
2022-12-02 00:17:43,-30.877,0
2022-12-02 00:17:44,-31.411,0
2022-12-02 00:17:45,-31.478,0
2022-12-02 00:17:46,-30.687,0
2022-12-02 00:17:47,-29.172,0
2022-12-02 00:17:48,-30.153,0
2022-12-02 00:17:49,-31.562,0
2022-12-02 00:17:50,-32.328,0
2022-12-02 00:17:51,-31.779,0
2022-12-02 00:17:52,-29.825,0
2022-12-02 00:17:53,-27.013,0
2022-12-02 00:17:54,-24.93,0
2022-12-02 00:17:55,-21.258,0
2022-12-02 00:17:56,-18.262,0
2022-12-02 00:17:57,-15.563,0
2022-12-02 00:17:58,-12.726,0
2022-12-02 00:17:59,-11.014,0
2022-12-02 00:18:00,-10.524,0
2022-12-02 00:18:01,-10.74,0
2022-12-02 00:18:02,-13.716,0
2022-12-02 00:18:03,-17.164,0
2022-12-02 00:18:04,-21.575,0
2022-12-02 00:18:05,-27.477,0
2022-12-02 00:18:06,-32.927,0
2022-12-02 00:18:07,-37.624,0
2022-12-02 00:18:08,-38.842,0
2022-12-02 00:18:09,-38.435,0
2022-12-02 00:18:10,-36.875,0
2022-12-02 00:18:11,-34.26,0
2022-12-02 00:18:12,-31.383,0
2022-12-02 00:18:13,-29.138,0
2022-12-02 00:18:14,-27.486,0
2022-12-02 00:18:15,-27.685,0
2022-12-02 00:18:16,-28.105,0
2022-12-02 00:18:17,-29.402,0
2022-12-02 00:18:18,-31.314,0
2022-12-02 00:18:19,-32.297,0
2022-12-02 00:18:20,-32.69,0
2022-12-02 00:18:21,-32.54,0
2022-12-02 00:18:22,-30.65,0
2022-12-02 00:18:23,-29.886,0
2022-12-02 00:18:24,-28.59,0
2022-12-02 00:18:25,-27.985,0
2022-12-02 00:18:26,-28.56,0
2022-12-02 00:18:27,-29.116,0
2022-12-02 00:18:28,-29.595,0
2022-12-02 00:18:29,-30.607,0
2022-12-02 00:18:30,-29.847,0
2022-12-02 00:18:31,-29.265,0
2022-12-02 00:18:32,-28.495,0
2022-12-02 00:18:33,-28.306,0
2022-12-02 00:18:34,-27.635,0
2022-12-02 00:18:35,-26.456,0
2022-12-02 00:18:36,-26.663,0
2022-12-02 00:18:37,-27.453,0
2022-12-02 00:18:38,-28.912,0
2022-12-02 00:18:39,-30.666,0
2022-12-02 00:18:40,-32.557,0
2022-12-02 00:18:41,-35.207,0
2022-12-02 00:18:42,-36.568,0
2022-12-02 00:18:43,-37.77,0
2022-12-02 00:18:44,-37.81,0
2022-12-02 00:18:45,-37.121,0
2022-12-02 00:18:46,-35.578,0
2022-12-02 00:18:47,-33.175,0
2022-12-02 00:18:48,-32.552,0
2022-12-02 00:18:49,-33.52,0
2022-12-02 00:18:50,-35.153,0
2022-12-02 00:18:51,-35.28,0
2022-12-02 00:18:52,-35.36,0
2022-12-02 00:18:53,-35.683,0
2022-12-02 00:18:54,-33.975,0
2022-12-02 00:18:55,-32.875,0
2022-12-02 00:18:56,-31.931,0
2022-12-02 00:18:57,-30.732,0
2022-12-02 00:18:58,-29.901,0
2022-12-02 00:18:59,-29.488,0
2022-12-02 00:19:00,-30.375,0
2022-12-02 00:19:01,-30.724,0
2022-12-02 00:19:02,-31.132,0
2022-12-02 00:19:03,-31.788,0
2022-12-02 00:19:04,-31.869,0
2022-12-02 00:19:05,-30.946,0
2022-12-02 00:19:06,-30.232,0
2022-12-02 00:19:07,-29.25,0
2022-12-02 00:19:08,-28.966,0
2022-12-02 00:19:09,-30.129,0
2022-12-02 00:19:10,-31.81,0
2022-12-02 00:19:11,-33.342,0
2022-12-02 00:19:12,-33.971,0
2022-12-02 00:19:13,-34.474,0
2022-12-02 00:19:14,-34.222,0
2022-12-02 00:19:15,-34.355,0
2022-12-02 00:19:16,-34.67,0
2022-12-02 00:19:17,-34.425,0
2022-12-02 00:19:18,-34.683,0
2022-12-02 00:19:19,-34.669,0
2022-12-02 00:19:20,-35.371,0
2022-12-02 00:19:21,-35.231,0
2022-12-02 00:19:22,-33.702,0
2022-12-02 00:19:23,-32.952,0
2022-12-02 00:19:24,-33.36,0
2022-12-02 00:19:25,-34.59,0
2022-12-02 00:19:26,-35.29,0
2022-12-02 00:19:27,-35.363,0
2022-12-02 00:19:28,-33.495,0
2022-12-02 00:19:29,-30.886,0
2022-12-02 00:19:30,-29.219,0
2022-12-02 00:19:31,-27.926,0
2022-12-02 00:19:32,-27.858,0
2022-12-02 00:19:33,-27.146,0
2022-12-02 00:19:34,-27.439,0
2022-12-02 00:19:35,-27.561,0
2022-12-02 00:19:36,-29.405,0
2022-12-02 00:19:37,-30.549,0
2022-12-02 00:19:38,-29.983,0
2022-12-02 00:19:39,-30.335,0
2022-12-02 00:19:40,-30.81,0
2022-12-02 00:19:41,-30.045,0
2022-12-02 00:19:42,-27.014,0
2022-12-02 00:19:43,-22.39,0
2022-12-02 00:19:44,-19.903,0
2022-12-02 00:19:45,-18.313,0
2022-12-02 00:19:46,-19.603,0
2022-12-02 00:19:47,-22.861,0
2022-12-02 00:19:48,-26.084,0
2022-12-02 00:19:49,-28.786,0
2022-12-02 00:19:50,-29.499,0
2022-12-02 00:19:51,-30.96,0
2022-12-02 00:19:52,-31.872,0
2022-12-02 00:19:53,-31.783,0
2022-12-02 00:19:54,-31.052,0
2022-12-02 00:19:55,-30.047,0
2022-12-02 00:19:56,-29.755,0
2022-12-02 00:19:57,-29.793,0
2022-12-02 00:19:58,-30.505,0
2022-12-02 00:19:59,-30.99,0
2022-12-02 00:20:00,-31.35,0
2022-12-02 00:20:01,-31.865,0
2022-12-02 00:20:02,-31.634,0
2022-12-02 00:20:03,-30.48,0
2022-12-02 00:20:04,-29.482,0
2022-12-02 00:20:05,-28.248,0
2022-12-02 00:20:06,-27.807,0
2022-12-02 00:20:07,-28.334,0
2022-12-02 00:20:08,-28.463,0
2022-12-02 00:20:09,-28.594,0
2022-12-02 00:20:10,-28.36,0
2022-12-02 00:20:11,-28.285,0
2022-12-02 00:20:12,-28.312,0
2022-12-02 00:20:13,-27.991,0
2022-12-02 00:20:14,-27.89,0
2022-12-02 00:20:15,-28.171,0
2022-12-02 00:20:16,-28.342,0
2022-12-02 00:20:17,-28.713,0
2022-12-02 00:20:18,-28.425,0
2022-12-02 00:20:19,-28.511,0
2022-12-02 00:20:20,-28.895,0
2022-12-02 00:20:21,-29.447,0
2022-12-02 00:20:22,-31.755,0
2022-12-02 00:20:23,-34.16,0
2022-12-02 00:20:24,-35.96,0
2022-12-02 00:20:25,-35.892,0
2022-12-02 00:20:26,-34.555,0
2022-12-02 00:20:27,-33.057,0
2022-12-02 00:20:28,-33.267,0
2022-12-02 00:20:29,-34.946,0
2022-12-02 00:20:30,-36.18,0
2022-12-02 00:20:31,-37.253,0
2022-12-02 00:20:32,-37.053,0
2022-12-02 00:20:33,-37.287,0
2022-12-02 00:20:34,-37.886,0
2022-12-02 00:20:35,-37.151,0
2022-12-02 00:20:36,-36.181,0
2022-12-02 00:20:37,-35.052,0
2022-12-02 00:20:38,-33.758,0
2022-12-02 00:20:39,-32.978,0
2022-12-02 00:20:40,-33.17,0
2022-12-02 00:20:41,-32.75,0
2022-12-02 00:20:42,-33.197,0
2022-12-02 00:20:43,-33.64,0
2022-12-02 00:20:44,-33.24,0
2022-12-02 00:20:45,-33.018,0
2022-12-02 00:20:46,-32.011,0
2022-12-02 00:20:47,-31.437,0
2022-12-02 00:20:48,-30.253,0
2022-12-02 00:20:49,-28.907,0
2022-12-02 00:20:50,-27.879,0
2022-12-02 00:20:51,-26.165,0
2022-12-02 00:20:52,-26.623,0
2022-12-02 00:20:53,-26.502,0
2022-12-02 00:20:54,-26.108,0
2022-12-02 00:20:55,-25.862,0
2022-12-02 00:20:56,-26.364,0
2022-12-02 00:20:57,-25.666,0
2022-12-02 00:20:58,-25.261,0
2022-12-02 00:20:59,-24.155,0
2022-12-02 00:21:00,-21.928,0
2022-12-02 00:21:01,-21.455,0
2022-12-02 00:21:02,-21.137,0
2022-12-02 00:21:03,-22.303,0
2022-12-02 00:21:04,-23.407,0
2022-12-02 00:21:05,-24.465,0
2022-12-02 00:21:06,-27.605,0
2022-12-02 00:21:07,-31.609,0
2022-12-02 00:21:08,-36.784,0
2022-12-02 00:21:09,-40.587,0
2022-12-02 00:21:10,-42.195,0
2022-12-02 00:21:11,-42.871,0
2022-12-02 00:21:12,-41.641,0
2022-12-02 00:21:13,-39.633,0
2022-12-02 00:21:14,-39.628,0
2022-12-02 00:21:15,-38.298,0
2022-12-02 00:21:16,-37.565,0
2022-12-02 00:21:17,-35.584,0
2022-12-02 00:21:18,-33.064,0
2022-12-02 00:21:19,-31.5,0
2022-12-02 00:21:20,-30.141,0
2022-12-02 00:21:21,-30.675,0
2022-12-02 00:21:22,-31.905,0
2022-12-02 00:21:23,-34.304,0
2022-12-02 00:21:24,-36.565,0
2022-12-02 00:21:25,-36.506,0
2022-12-02 00:21:26,-35.664,0
2022-12-02 00:21:27,-34.553,0
2022-12-02 00:21:28,-35.036,0
2022-12-02 00:21:29,-35.518,0
2022-12-02 00:21:30,-34.273,0
2022-12-02 00:21:31,-35.061,0
2022-12-02 00:21:32,-35.635,0
2022-12-02 00:21:33,-36.201,0
2022-12-02 00:21:34,-38.298,0
2022-12-02 00:21:35,-40.222,0
2022-12-02 00:21:36,-41.177,0
2022-12-02 00:21:37,-35.641,0
2022-12-02 00:21:38,-27.189,0
2022-12-02 00:21:39,-22.643,0
2022-12-02 00:21:40,-17.434,0
2022-12-02 00:21:41,-13.979,0
2022-12-02 00:21:42,-12.123,0
2022-12-02 00:21:43,-12.326,0
2022-12-02 00:21:44,-12.678,0
2022-12-02 00:21:45,-11.982,0
2022-12-02 00:21:46,-12.317,0
2022-12-02 00:21:47,-13.105,0
2022-12-02 00:21:48,-15.376,0
2022-12-02 00:21:49,-16.672,0
2022-12-02 00:21:50,-18.314,0
2022-12-02 00:21:51,-19.387,0
2022-12-02 00:21:52,-21.014,0
2022-12-02 00:21:53,-22.377,0
2022-12-02 00:21:54,-24.383,0
2022-12-02 00:21:55,-24.964,0
2022-12-02 00:21:56,-27.129,0
2022-12-02 00:21:57,-29.455,0
2022-12-02 00:21:58,-30.175,0
2022-12-02 00:21:59,-29.112,0
2022-12-02 00:22:00,-25.832,0
2022-12-02 00:22:01,-23.38,0
2022-12-02 00:22:02,-21.195,0
2022-12-02 00:22:03,-18.542,0
2022-12-02 00:22:04,-16.579,0
2022-12-02 00:22:05,-15.223,0
2022-12-02 00:22:06,-12.76,0
2022-12-02 00:22:07,-9.731,0
2022-12-02 00:22:08,-6.867,0
2022-12-02 00:22:09,-3.014,0
2022-12-02 00:22:10,-0.463,0
2022-12-02 00:22:11,1.962,0
2022-12-02 00:22:12,4.198,0
2022-12-02 00:22:13,5.381,0
2022-12-02 00:22:14,7.054,0
2022-12-02 00:22:15,6.798,0
2022-12-02 00:22:16,6.016,0
2022-12-02 00:22:17,4.745,0
2022-12-02 00:22:18,2.803,0
2022-12-02 00:22:19,0.978,0
2022-12-02 00:22:20,-1.721,0
2022-12-02 00:22:21,-4.447,0
2022-12-02 00:22:22,-6.452,0
2022-12-02 00:22:23,-8.937,0
2022-12-02 00:22:24,-10.821,0
2022-12-02 00:22:25,-13.811,0
2022-12-02 00:22:26,-16.758,0
2022-12-02 00:22:27,-19.339,0
2022-12-02 00:22:28,-21.815,0
2022-12-02 00:22:29,-25.073,0
2022-12-02 00:22:30,-27.753,0
2022-12-02 00:22:31,-29.799,0
2022-12-02 00:22:32,-30.336,0
2022-12-02 00:22:33,-29.304,0
2022-12-02 00:22:34,-28.88,0
2022-12-02 00:22:35,-27.526,0
2022-12-02 00:22:36,-26.779,0
2022-12-02 00:22:37,-25.609,0
2022-12-02 00:22:38,-24.617,0
2022-12-02 00:22:39,-23.399,0
2022-12-02 00:22:40,-22.896,0
2022-12-02 00:22:41,-21.562,0
2022-12-02 00:22:42,-19.526,0
2022-12-02 00:22:43,-17.255,0
2022-12-02 00:22:44,-14.768,0
2022-12-02 00:22:45,-12.798,0
2022-12-02 00:22:46,-10.63,0
2022-12-02 00:22:47,-8.447,0
2022-12-02 00:22:48,-8.406,0
2022-12-02 00:22:49,-7.059,0
2022-12-02 00:22:50,-6.584,0
2022-12-02 00:22:51,-6.942,0
2022-12-02 00:22:52,-8.422,0
2022-12-02 00:22:53,-10.585,0
2022-12-02 00:22:54,-11.641,0
2022-12-02 00:22:55,-13.064,0
2022-12-02 00:22:56,-14.58,0
2022-12-02 00:22:57,-15.188,0
2022-12-02 00:22:58,-16.734,0
2022-12-02 00:22:59,-16.368,0
2022-12-02 00:23:00,-17.078,0
2022-12-02 00:23:01,-17.985,0
2022-12-02 00:23:02,-18.915,0
2022-12-02 00:23:03,-20.412,0
2022-12-02 00:23:04,-20.939,0
2022-12-02 00:23:05,-20.905,0
2022-12-02 00:23:06,-20.264,0
2022-12-02 00:23:07,-19.877,0
2022-12-02 00:23:08,-19.016,0
2022-12-02 00:23:09,-19.256,0
2022-12-02 00:23:10,-18.438,0
2022-12-02 00:23:11,-17.861,0
2022-12-02 00:23:12,-17.369,0
2022-12-02 00:23:13,-16.648,0
2022-12-02 00:23:14,-16.656,0
2022-12-02 00:23:15,-17.274,0
2022-12-02 00:23:16,-18.134,0
2022-12-02 00:23:17,-19.854,0
2022-12-02 00:23:18,-21.404,0
2022-12-02 00:23:19,-23.573,0
2022-12-02 00:23:20,-25.875,0
2022-12-02 00:23:21,-28.03,0
2022-12-02 00:23:22,-28.583,0
2022-12-02 00:23:23,-30.463,0
2022-12-02 00:23:24,-31.877,0
2022-12-02 00:23:25,-31.31,0
2022-12-02 00:23:26,-31.592,0
2022-12-02 00:23:27,-32.376,0
2022-12-02 00:23:28,-34.614,0
2022-12-02 00:23:29,-35.292,0
2022-12-02 00:23:30,-34.607,0
2022-12-02 00:23:31,-34.368,0
2022-12-02 00:23:32,-31.468,0
2022-12-02 00:23:33,-30.994,0
2022-12-02 00:23:34,-30.202,0
2022-12-02 00:23:35,-28.708,0
2022-12-02 00:23:36,-29.372,0
2022-12-02 00:23:37,-28.299,0
2022-12-02 00:23:38,-28.0,0
2022-12-02 00:23:39,-27.359,0
2022-12-02 00:23:40,-26.978,0
2022-12-02 00:23:41,-26.693,0
2022-12-02 00:23:42,-28.486,0
2022-12-02 00:23:43,-28.669,0
2022-12-02 00:23:44,-28.419,0
2022-12-02 00:23:45,-27.817,0
2022-12-02 00:23:46,-27.04,0
2022-12-02 00:23:47,-27.31,0
2022-12-02 00:23:48,-28.763,0
2022-12-02 00:23:49,-28.504,0
2022-12-02 00:23:50,-28.965,0
2022-12-02 00:23:51,-28.955,0
2022-12-02 00:23:52,-27.886,0
2022-12-02 00:23:53,-27.941,0
2022-12-02 00:23:54,-26.677,0
2022-12-02 00:23:55,-26.62,0
2022-12-02 00:23:56,-28.935,0
2022-12-02 00:23:57,-28.519,0
2022-12-02 00:23:58,-29.085,0
2022-12-02 00:23:59,-29.657,0
2022-12-02 00:24:00,-29.83,0
2022-12-02 00:24:01,-30.465,0
2022-12-02 00:24:02,-30.024,0
2022-12-02 00:24:03,-29.08,0
2022-12-02 00:24:04,-28.366,0
2022-12-02 00:24:05,-26.25,0
2022-12-02 00:24:06,-27.505,0
2022-12-02 00:24:07,-28.012,0
2022-12-02 00:24:08,-29.517,0
2022-12-02 00:24:09,-30.253,0
2022-12-02 00:24:10,-30.59,0
2022-12-02 00:24:11,-31.708,0
2022-12-02 00:24:12,-34.807,0
2022-12-02 00:24:13,-35.15,0
2022-12-02 00:24:14,-36.454,0
2022-12-02 00:24:15,-35.854,0
2022-12-02 00:24:16,-34.838,0
2022-12-02 00:24:17,-35.57,0
2022-12-02 00:24:18,-34.142,0
2022-12-02 00:24:19,-34.74,0
2022-12-02 00:24:20,-35.409,0
2022-12-02 00:24:21,-35.309,0
2022-12-02 00:24:22,-37.273,0
2022-12-02 00:24:23,-35.83,0
2022-12-02 00:24:24,-35.688,0
2022-12-02 00:24:25,-36.564,0
2022-12-02 00:24:26,-33.581,0
2022-12-02 00:24:27,-35.57,0
2022-12-02 00:24:28,-35.015,0
2022-12-02 00:24:29,-34.791,0
2022-12-02 00:24:30,-36.747,0
2022-12-02 00:24:31,-34.869,0
2022-12-02 00:24:32,-37.615,0
2022-12-02 00:24:33,-34.564,0
2022-12-02 00:24:34,-32.93,0
2022-12-02 00:24:35,-34.198,0
2022-12-02 00:24:36,-32.89,0
2022-12-02 00:24:37,-34.597,0
2022-12-02 00:24:38,-36.409,0
2022-12-02 00:24:39,-37.4,0
2022-12-02 00:24:40,-37.365,0
2022-12-02 00:24:41,-39.057,0
2022-12-02 00:24:42,-39.881,0
2022-12-02 00:24:43,-39.721,0
2022-12-02 00:24:44,-40.977,0
2022-12-02 00:24:45,-41.367,0
2022-12-02 00:24:46,-41.114,0
2022-12-02 00:24:47,-41.094,0
2022-12-02 00:24:48,-40.164,0
2022-12-02 00:24:49,-39.028,0
2022-12-02 00:24:50,-38.077,0
2022-12-02 00:24:51,-36.821,0
2022-12-02 00:24:52,-36.391,0
2022-12-02 00:24:53,-35.733,0
2022-12-02 00:24:54,-35.176,0
2022-12-02 00:24:55,-34.066,0
2022-12-02 00:24:56,-32.749,0
2022-12-02 00:24:57,-31.878,0
2022-12-02 00:24:58,-31.225,0
2022-12-02 00:24:59,-32.203,0
2022-12-02 00:25:00,-34.587,0
2022-12-02 00:25:01,-37.788,0
2022-12-02 00:25:02,-40.967,0
2022-12-02 00:25:03,-44.693,0
2022-12-02 00:25:04,-45.326,0
2022-12-02 00:25:05,-45.292,0
2022-12-02 00:25:06,-44.56,0
2022-12-02 00:25:07,-42.506,0
2022-12-02 00:25:08,-41.117,0
2022-12-02 00:25:09,-41.426,0
2022-12-02 00:25:10,-41.393,0
2022-12-02 00:25:11,-40.395,0
2022-12-02 00:25:12,-40.723,0
2022-12-02 00:25:13,-40.307,0
2022-12-02 00:25:14,-41.589,0
2022-12-02 00:25:15,-44.001,0
2022-12-02 00:25:16,-45.88,0
2022-12-02 00:25:17,-46.955,0
2022-12-02 00:25:18,-46.183,0
2022-12-02 00:25:19,-45.021,0
2022-12-02 00:25:20,-42.457,0
2022-12-02 00:25:21,-40.139,0
2022-12-02 00:25:22,-37.757,0
2022-12-02 00:25:23,-35.918,0
2022-12-02 00:25:24,-34.962,0
2022-12-02 00:25:25,-34.797,0
2022-12-02 00:25:26,-35.353,0
2022-12-02 00:25:27,-36.518,0
2022-12-02 00:25:28,-38.17,0
2022-12-02 00:25:29,-39.371,0
2022-12-02 00:25:30,-40.446,0
2022-12-02 00:25:31,-41.677,0
2022-12-02 00:25:32,-42.483,0
2022-12-02 00:25:33,-42.054,0
2022-12-02 00:25:34,-41.944,0
2022-12-02 00:25:35,-40.474,0
2022-12-02 00:25:36,-39.368,0
2022-12-02 00:25:37,-39.089,0
2022-12-02 00:25:38,-39.924,0
2022-12-02 00:25:39,-39.544,0
2022-12-02 00:25:40,-39.936,0
2022-12-02 00:25:41,-39.838,0
2022-12-02 00:25:42,-39.39,0
2022-12-02 00:25:43,-39.13,0
2022-12-02 00:25:44,-37.942,0
2022-12-02 00:25:45,-38.279,0
2022-12-02 00:25:46,-38.324,0
2022-12-02 00:25:47,-39.195,0
2022-12-02 00:25:48,-40.323,0
2022-12-02 00:25:49,-40.578,0
2022-12-02 00:25:50,-42.36,0
2022-12-02 00:25:51,-43.952,0
2022-12-02 00:25:52,-45.703,0
2022-12-02 00:25:53,-46.974,0
2022-12-02 00:25:54,-46.184,0
2022-12-02 00:25:55,-44.961,0
2022-12-02 00:25:56,-44.859,0
2022-12-02 00:25:57,-43.893,0
2022-12-02 00:25:58,-44.069,0
2022-12-02 00:25:59,-43.253,0
2022-12-02 00:26:00,-40.676,0
2022-12-02 00:26:01,-39.157,0
2022-12-02 00:26:02,-38.036,0
2022-12-02 00:26:03,-38.511,0
2022-12-02 00:26:04,-38.612,0
2022-12-02 00:26:05,-38.36,0
2022-12-02 00:26:06,-39.489,0
2022-12-02 00:26:07,-40.417,0
2022-12-02 00:26:08,-41.631,0
2022-12-02 00:26:09,-42.361,0
2022-12-02 00:26:10,-42.623,0
2022-12-02 00:26:11,-43.564,0
2022-12-02 00:26:12,-44.509,0
2022-12-02 00:26:13,-45.603,0
2022-12-02 00:26:14,-46.499,0
2022-12-02 00:26:15,-46.981,0
2022-12-02 00:26:16,-45.406,0
2022-12-02 00:26:17,-42.459,0
2022-12-02 00:26:18,-38.815,0
